Date,Open,High,Low,Close,Volume,Currency,Name
2020-06-30,1.0004,1.0009,0.9998,1.0001,16138683,USD,usd coin
2020-07-01,1.0001,1.0005,0.9993,0.9994,24283008,USD,usd coin
2020-07-02,0.9994,1.0007,0.9993,0.9998,23489300,USD,usd coin
2020-07-03,0.9998,1.0007,0.9996,1.0,23685164,USD,usd coin
2020-07-04,0.9999,1.0004,0.9995,0.9997,15895350,USD,usd coin
2020-07-05,0.9997,1.0002,0.9995,0.9997,16350309,USD,usd coin
2020-07-06,0.9997,1.0004,0.9995,0.9998,22148284,USD,usd coin
2020-07-07,0.9998,1.0006,0.9997,1.0001,22795206,USD,usd coin
2020-07-08,1.0001,1.0053,0.9994,0.9997,44417392,USD,usd coin
2020-07-09,0.9997,1.0008,0.9994,1.0001,22558286,USD,usd coin
2020-07-10,1.0001,1.0011,0.9999,1.0,29385916,USD,usd coin
2020-07-11,1.0,1.0005,0.9998,1.0001,16199169,USD,usd coin
2020-07-12,1.0001,1.0011,0.9997,1.0,18183132,USD,usd coin
2020-07-13,1.0,1.0012,0.9999,1.0007,32090124,USD,usd coin
2020-07-14,1.0007,1.0011,0.9999,0.9999,23953208,USD,usd coin
2020-07-15,1.0,1.0014,0.9998,1.0009,24596508,USD,usd coin
2020-07-16,1.0009,1.0017,1.0,1.0005,25517560,USD,usd coin
2020-07-17,1.0005,1.0012,1.0,1.0002,15919305,USD,usd coin
2020-07-18,1.0002,1.0003,0.9995,0.9999,14554950,USD,usd coin
2020-07-19,0.9999,1.0002,0.9993,0.9995,13489926,USD,usd coin
2020-07-20,0.9995,1.0003,0.9994,0.9998,13358327,USD,usd coin
2020-07-21,0.9998,1.0004,0.9989,0.9991,19726912,USD,usd coin
2020-07-22,0.9996,0.9999,0.9978,0.9983,24060600,USD,usd coin
2020-07-23,0.9981,0.9998,0.9976,0.9991,22268480,USD,usd coin
2020-07-24,0.9991,0.9995,0.9983,0.9986,18657430,USD,usd coin
2020-07-25,0.9986,0.9995,0.9984,0.999,18263524,USD,usd coin
2020-07-26,0.999,1.0003,0.9944,0.9991,39923020,USD,usd coin
2020-07-27,0.9991,0.9996,0.9974,0.9982,56728960,USD,usd coin
2020-07-28,0.9982,0.9998,0.9979,0.9979,35394152,USD,usd coin
2020-07-29,0.9979,0.9999,0.9978,0.9992,31598224,USD,usd coin
2020-07-30,0.9992,1.0,0.9981,0.9988,29378896,USD,usd coin
2020-07-31,0.9988,0.9997,0.9979,0.9985,30715872,USD,usd coin
2020-08-01,0.9985,0.9996,0.9972,0.9987,39764584,USD,usd coin
2020-08-02,0.9987,1.0002,0.9962,1.0,39077652,USD,usd coin
2020-08-03,1.0,1.0004,0.9986,0.9991,30671872,USD,usd coin
2020-08-04,0.9991,1.0,0.999,0.9995,27027242,USD,usd coin
2020-08-05,0.9995,1.0002,0.9982,0.9989,25136756,USD,usd coin
2020-08-06,0.9989,0.9997,0.9984,0.9992,20010816,USD,usd coin
2020-08-07,0.9992,1.0,0.9985,0.9987,24724756,USD,usd coin
2020-08-08,0.9987,0.9995,0.9985,0.9994,24271604,USD,usd coin
2020-08-09,0.9994,0.9998,0.9985,0.9994,21424872,USD,usd coin
2020-08-10,0.9994,0.9996,0.9976,0.9991,33059856,USD,usd coin
2020-08-11,0.9991,1.0008,0.9988,1.0004,43076824,USD,usd coin
2020-08-12,1.0004,1.0008,0.9989,0.9997,36767592,USD,usd coin
2020-08-13,0.9997,1.0012,0.9983,0.9987,42217360,USD,usd coin
2020-08-14,0.9987,0.9994,0.9978,0.9987,36021704,USD,usd coin
2020-08-15,0.9987,0.9999,0.9986,0.9994,30813546,USD,usd coin
2020-08-16,0.9994,1.0003,0.9992,0.9996,28611264,USD,usd coin
2020-08-17,0.9997,1.0005,0.9974,0.9987,41584036,USD,usd coin
2020-08-18,0.9987,1.0002,0.9984,0.9992,38480028,USD,usd coin
2020-08-19,0.9992,1.0008,0.9991,0.9997,32743982,USD,usd coin
2020-08-20,0.9997,1.0004,0.9988,0.9994,29597024,USD,usd coin
2020-08-21,0.9994,1.0006,0.999,1.0001,42469024,USD,usd coin
2020-08-22,1.0001,1.0006,0.9994,0.9995,28987952,USD,usd coin
2020-08-23,0.9995,1.0,0.9991,0.9993,17793256,USD,usd coin
2020-08-24,0.9993,1.0002,0.9993,0.9998,20788608,USD,usd coin
2020-08-25,0.9998,1.0007,0.9994,0.9996,28540696,USD,usd coin
2020-08-26,0.9996,1.0003,0.9989,0.9993,30711452,USD,usd coin
2020-08-27,0.9993,1.0005,0.9992,0.9999,27837560,USD,usd coin
2020-08-28,0.9999,1.0001,0.9991,0.9995,28189640,USD,usd coin
2020-08-29,0.9995,1.0001,0.9992,0.9996,22760072,USD,usd coin
2020-08-30,0.9996,1.001,0.9996,1.0,25171348,USD,usd coin
2020-08-31,1.0,1.0005,0.9993,0.9997,29426806,USD,usd coin
2020-09-01,0.9997,1.0,0.9985,0.9996,45832144,USD,usd coin
2020-09-02,0.9996,1.0004,0.9984,0.9992,45297904,USD,usd coin
2020-09-03,0.9992,1.0004,0.9978,0.9983,53643924,USD,usd coin
2020-09-04,0.9983,1.0,0.9982,0.9992,56234804,USD,usd coin
2020-09-05,0.9992,1.0016,0.9992,0.9999,43360392,USD,usd coin
2020-09-06,0.9999,1.0005,0.9992,0.9997,34294112,USD,usd coin
2020-09-07,0.9997,1.0005,0.9995,1.0,34602604,USD,usd coin
2020-09-08,1.0,1.0006,0.9996,1.0002,34278548,USD,usd coin
2020-09-09,1.0002,1.0007,0.9994,0.9998,37818524,USD,usd coin
2020-09-10,0.9998,1.0,0.999,0.9996,40937796,USD,usd coin
2020-09-11,0.9996,1.0005,0.9994,0.9995,39805096,USD,usd coin
2020-09-12,0.9995,1.0006,0.9995,0.9998,31060124,USD,usd coin
2020-09-13,0.9998,1.0006,0.9996,0.9999,35987536,USD,usd coin
2020-09-14,0.9999,1.0006,0.9993,0.9998,47476836,USD,usd coin
2020-09-15,0.9998,1.0004,0.9995,1.0,34394920,USD,usd coin
2020-09-16,1.0,1.0005,0.9995,1.0,43310468,USD,usd coin
2020-09-17,1.0,1.001,0.9995,0.9999,44204952,USD,usd coin
2020-09-18,0.9999,1.0003,0.9995,0.9999,43911208,USD,usd coin
2020-09-19,0.9999,1.0005,0.9996,1.0,26382148,USD,usd coin
2020-09-20,1.0,1.0009,0.9998,0.9999,30915284,USD,usd coin
2020-09-21,0.9999,1.0008,0.9995,1.0001,41876984,USD,usd coin
2020-09-22,1.0001,1.0006,0.9998,1.0,26898896,USD,usd coin
2020-09-23,1.0,1.0049,0.9995,1.0003,46585924,USD,usd coin
2020-09-24,1.0003,1.0007,0.9997,0.9998,33054316,USD,usd coin
2020-09-25,0.9998,1.0003,0.9995,0.9995,31309452,USD,usd coin
2020-09-26,0.9995,1.0,0.9994,0.9998,19881686,USD,usd coin
2020-09-27,0.9998,1.0003,0.9993,0.9999,17897714,USD,usd coin
2020-09-28,0.9999,1.0004,0.9994,1.0003,21980996,USD,usd coin
2020-09-29,1.0003,1.0007,0.9998,1.0,30298276,USD,usd coin
2020-09-30,1.0,1.0006,0.9998,1.0,30524812,USD,usd coin
2020-10-01,1.0,1.0011,0.9996,1.0003,44118468,USD,usd coin
2020-10-02,1.0003,1.0008,0.9997,0.9998,37673288,USD,usd coin
2020-10-03,0.9998,1.0006,0.9997,0.9997,19362508,USD,usd coin
2020-10-04,0.9997,1.0002,0.9996,0.9998,20219796,USD,usd coin
2020-10-05,0.9998,1.0002,0.9996,0.9997,21635520,USD,usd coin
2020-10-06,0.9999,1.0009,0.9996,1.0002,37588328,USD,usd coin
2020-10-07,1.0002,1.0005,0.9998,0.9999,25469808,USD,usd coin
2020-10-08,0.9999,1.0002,0.9996,0.9996,31741572,USD,usd coin
2020-10-09,0.9997,1.0,0.9994,0.9995,30324324,USD,usd coin
2020-10-10,0.9995,0.9999,0.9993,0.9994,28733542,USD,usd coin
2020-10-11,0.9994,1.0001,0.9994,0.9997,22154764,USD,usd coin
2020-10-12,0.9997,1.0001,0.9992,0.9994,31095032,USD,usd coin
2020-10-13,0.9994,0.9999,0.9991,0.9995,32479544,USD,usd coin
2020-10-14,0.9995,0.9998,0.999,0.9994,21489128,USD,usd coin
2020-10-15,0.9994,0.9999,0.9992,0.9995,27796264,USD,usd coin
2020-10-16,0.9994,1.0002,0.9991,0.9994,40745512,USD,usd coin
2020-10-17,0.9994,0.9998,0.9993,0.9997,13382756,USD,usd coin
2020-10-18,0.9997,1.0001,0.9993,0.9995,10156645,USD,usd coin
2020-10-19,0.9995,1.0003,0.9992,0.9996,29850756,USD,usd coin
2020-10-20,0.9996,1.0,0.9991,0.9991,31831432,USD,usd coin
2020-10-21,0.9991,0.9995,0.9974,0.9982,47086052,USD,usd coin
2020-10-22,0.9982,0.9996,0.998,0.9987,31959796,USD,usd coin
2020-10-23,0.9987,0.9999,0.9984,0.999,32948560,USD,usd coin
2020-10-24,0.999,0.9996,0.9985,0.999,17638384,USD,usd coin
2020-10-25,0.999,0.9993,0.9982,0.999,14468408,USD,usd coin
2020-10-26,0.999,0.9996,0.9984,0.9989,32122920,USD,usd coin
2020-10-27,0.9989,0.9998,0.9988,0.9996,33852360,USD,usd coin
2020-10-28,0.9996,1.0001,0.9991,0.9996,28287230,USD,usd coin
2020-10-29,0.9996,1.0001,0.9991,0.9993,32336892,USD,usd coin
2020-10-30,0.9994,0.9998,0.9989,0.9993,30487056,USD,usd coin
2020-10-31,0.9993,0.9998,0.9988,0.9989,16201670,USD,usd coin
2020-11-01,0.9989,0.9994,0.9987,0.9993,17599848,USD,usd coin
2020-11-02,0.9993,0.9997,0.9988,0.9991,35234204,USD,usd coin
2020-11-03,0.999,0.9999,0.999,0.9991,26093608,USD,usd coin
2020-11-04,0.9991,0.9996,0.9988,0.9989,27672268,USD,usd coin
